trade_date,Position_Changing,Factor
2018-09-10,1,-81.93095151680149
2018-09-11,0,
2018-09-12,0,
2018-09-13,0,
2018-09-14,0,
2018-09-17,1,-110.03959501477364
2018-09-18,0,
2018-09-19,0,
2018-09-20,0,
2018-09-21,0,
2018-09-25,1,483.19579795876706
2018-09-26,0,
2018-09-27,0,
2018-09-28,0,
2018-10-08,1,266.1936931039456
2018-10-09,0,
2018-10-10,0,
2018-10-11,0,
2018-10-12,0,
2018-10-15,1,394.7929642277841
2018-10-16,0,
2018-10-17,0,
2018-10-18,0,
2018-10-19,0,
2018-10-22,1,207.05799906442246
2018-10-23,0,
2018-10-24,0,
2018-10-25,0,
2018-10-26,0,
2018-10-29,1,709.2531011976481
2018-10-30,0,
2018-10-31,0,
2018-11-01,0,
2018-11-02,0,
2018-11-05,1,1121.4830039570606
2018-11-06,0,
2018-11-07,0,
2018-11-08,0,
2018-11-09,0,
2018-11-12,1,103.8751835415244
2018-11-13,0,
2018-11-14,0,
2018-11-15,0,
2018-11-16,0,
2018-11-19,1,114.48129088733566
2018-11-20,0,
2018-11-21,0,
2018-11-22,0,
2018-11-23,0,
2018-11-26,1,-173.66385574677966
2018-11-27,0,
2018-11-28,0,
2018-11-29,0,
2018-11-30,0,
2018-12-03,1,325.8487992578123
2018-12-04,0,
2018-12-05,0,
2018-12-06,0,
2018-12-07,0,
2018-12-10,1,165.33510962707373
2018-12-11,0,
2018-12-12,0,
2018-12-13,0,
2018-12-14,0,
2018-12-17,1,-150.8433840185905
